Transect,Species,Elev,Tree,Core,TreeID,Tag,Path identification,Site identification,YearLastRing,Sapwood,Tree height,Tree age,SectionHeight,User variable,RingCount,DataType,OffsetToNext,ImageName,Analysis Date Time,Acquisition Date Time,Modified Date Time,ImageSizeH V NBits Channel,CalibMethod XCal YCal EditedDendro,ScannerCamera Make Model Software,LensFocLength [35mm],PathBegX BegY EndX EndY Width,RingBoundary AutoMan Meth Precise,EarlywoodDef,DensActive Media Calib,DensNSteps MatDens Interpol SampleThick,DensStepsThick,DensStepsLightInt,DensStepsWoodDens,DiskArea,DiskPerim,DiskAvgDiam,DiskFormCoef,CompWoodArea,VoidArea,PathLength,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,01C,A,01C-A,WA-ABLA-M-1C-A,,,2013,0,0,0,0,0,40,RINGWIDTH,1,NotAFile,5/9/14 14:51,                   ,,1870 9648 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],222.0000 5694.0000 219.0000 549.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,108.8755,2.524,4.211,3.967,2.667,1.902,1.488,1.05,1.66,1.287,1.057,1.541,4.348,4.981,4.887,2.116,2.765,2.68,2.518,2.074,2.201,2.219,2.991,1.659,2.094,1.606,1.627,2.446,2.416,2.582,3.083,2.013,1.958,2.918,1.977,1.92,2.412,2.058,2.229,2.935,1.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,01C,B,01C-B,WA-ABLA-M-1C-B,,,2013,0,0,0,0,0,44,RINGWIDTH,1,NotAFile,5/9/14 14:51,                   ,,1870 9648 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1677.0000 6225.0000 1626.0000 738.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,116.1176,2.064,2.661,2.133,1.731,3.123,2.137,3.003,2.174,2.859,2.939,2.455,2.467,3.074,2.777,1.563,2.193,2.303,2.285,2.518,2.37,2.742,3,2.178,2.497,1.904,1.922,2.661,2.298,2.559,2.506,3.152,2.411,2.663,2.823,2.879,2.581,2.52,2.603,2.826,3.04,2.007,3.141,2.289,1.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,01N,A,01N-A,WA-ABLA-M-1N-A,,,2013,0,0,0,0,0,35,RINGWIDTH,1,NotAFile,5/9/14 15:02,                   ,,1910 9412 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],183.0000 6492.0000 153.0000 267.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,131.7313,2.715,2.645,2.586,2.934,2.435,1.986,3.742,2.69,2.579,3.343,3.508,2.574,1.6,2.481,0.714,3.452,2.903,3.314,2.891,2.271,1.611,1.947,2.039,4.914,4.368,4.66,5.758,5.47,5.131,4.573,5.148,4.805,4.037,4.938,4.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,01N,B,01N-B,WA-ABLA-M-1N-B,,,2013,0,0,0,0,0,34,RINGWIDTH,1,NotAFile,5/9/14 15:02,                   ,,1910 9412 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1668.0000 6798.0000 1698.0000 537.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,132.4931,3.087,3.615,3.182,2.835,3.308,2.234,2.464,1.898,1.953,2.938,2.923,2.97,3.071,4.121,0.921,3.52,2.898,3.315,3.612,4.24,3.651,3.905,3.479,4.393,3.475,3.388,4.291,3.922,3.241,4.629,6.372,5.033,4.392,4.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,2C,A,2C-A,WA-ABLA-M-2C-A,,,2013,0,0,0,0,0,92,RINGWIDTH,1,NotAFile,5/9/14 15:12,                   ,,2028 9471 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],402.0000 9123.0000 186.0000 528.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,181.9394,0.452,0.488,0.414,0.594,0.383,0.483,0.756,0.861,0.842,1.029,0.984,1.13,1.444,1.017,1.279,1.134,1.218,0.775,0.997,0.941,1.254,1.219,1.391,0.751,0.646,1.001,0.837,1.047,1.243,1.074,1.032,1.2,1.889,1.92,1.946,2.751,2.264,1.84,1.756,2.666,2.56,2.094,2.623,2.39,2.179,3.386,3.639,4.629,2.642,3.746,2.258,1.827,1.533,1.968,3.075,2.504,1.646,2.414,2.262,2.111,2.919,2.48,2.269,2.322,2.425,1.851,1.748,1.862,2.136,1.541,1.644,1.467,1.983,1.983,2.19,2.19,2.035,2.658,1.952,2.589,2.282,2.736,2.657,2.945,3.037,2.712,3.392,3.733,3.147,3.233,3.401,1.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,2N,A,2N-A,WA-ABLA-M-2N-A,,,2013,0,0,0,0,0,70,RINGWIDTH,1,NotAFile,5/9/14 15:20,                   ,,1850 6714 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],176.0000 6516.0000 172.0000 560.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,126.0374,1.453,1.815,1.591,1.508,1.706,1.606,1.501,1.798,1.692,1.226,1.403,2.047,2.398,3.475,1.537,1.618,1.667,1.773,1.555,1.79,1.164,1.439,1.076,1.902,1.416,1.756,1.629,1.206,1.245,1.327,1.445,1.129,2.023,1.947,1.659,1.722,1.932,1.206,0.951,0.736,0.756,0.934,0.924,0.934,0.946,2.227,2.339,2.583,2.322,2.408,2.411,2.076,1.871,1.644,1.439,1.664,1.348,0.951,2.008,2.24,2.385,2.702,2.687,2.793,2.41,2.751,2.2,2.582,2.455,1.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,2N,B,2N-B,WA-ABLA-M-2N-B,,,2013,0,0,0,0,0,58,RINGWIDTH,1,NotAFile,5/9/14 15:20,                   ,,1850 6714 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1581.0000 6339.0000 1665.0000 1659.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,99.0513,1.639,2.064,2.628,2.95,2.736,1.551,1.865,1.593,2.259,2.751,2.539,1.989,1.566,1.671,0.804,1.408,1.174,1.143,0.846,1.206,1.016,0.994,0.889,1.651,1.311,1.626,1.812,1.412,1.363,1.668,1.714,1.545,1.079,0.74,0.563,0.493,0.612,0.716,0.758,0.863,2.004,2.806,1.645,1.672,1.502,1.566,2.116,2.158,1.862,2.598,2.705,1.734,2.497,3.13,2.35,3.236,1.778,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,3C,A,3C-A,WA-ABLA-M-3C-A+B,,,2013,0,0,0,0,0,74,RINGWIDTH,1,NotAFile,5/9/14 15:26,                   ,,945 13212 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],476.0000 6884.0000 300.0000 268.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,140.0531,1.255,1.404,2.283,1.944,1.541,1.731,1.836,1.71,1.772,1.946,1.904,1.375,1.438,1.651,1.523,1.397,1.143,1.122,1.247,1.12,1.436,1.139,1.226,1.184,1.48,1.164,1.139,1.437,1.158,1.727,1.585,1.245,1.268,1.794,1.685,1.853,1.596,1.869,1.863,1.627,1.579,1.745,1.746,1.664,1.355,1.638,1.575,1.932,2.08,1.835,1.838,1.465,1.188,1.281,1.384,1.096,1.702,1.581,1.543,1.827,1.91,2.823,3.27,1.773,1.692,1.683,2.249,3.113,2.498,2.864,2.76,2.833,3.962,3.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,3N,A,3N-A,WA-ABLA-M-3N-A,,,2013,0,0,0,0,0,106,RINGWIDTH,1,NotAFile,5/9/14 15:36,                   ,,1890 9294 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],246.0000 7056.0000 213.0000 405.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,140.7462,0.673,1.177,0.859,0.566,0.629,0.566,0.608,0.795,0.647,0.522,0.397,0.438,0.314,0.251,0.44,0.772,0.745,0.784,0.906,0.906,0.823,0.712,0.588,0.991,0.854,0.792,0.915,0.895,1.18,1.403,0.929,1.03,1.561,1.647,1.535,1.351,1.646,1.566,1.422,1.027,0.864,0.862,1.002,0.977,1.143,1.019,1.06,1.414,1.455,1.531,1.315,1.129,1.236,1.42,1.029,1.299,1.321,1.153,1.569,1.304,1.138,1.51,1.448,1.523,1.5,1.555,1.18,1.157,1.256,1.552,1.441,1.33,1.514,1.412,1.493,1.514,1.023,0.936,0.926,0.823,0.887,1.035,1.132,1.486,1.614,1.738,1.649,2.05,2.242,2.535,1.787,1.473,1.728,2.044,2.051,1.949,2.149,2.401,1.489,1.292,1.591,1.824,1.597,1.951,2.026,1.268,,,,,,,,,,,,,,,,,,,,,,,,
WA,ABLA,M,3N,B,3N-B,WA-ABLA-M-3N-B,,,2013,0,0,0,0,0,112,RINGWIDTH,1,NotAFile,5/9/14 15:36,                   ,,1890 9294 8 RGB,Intr 0.021101 0.021161 N,EPSON EPSON Flatbed Scanner EPSON Perfection V700/V750 1.8 V3.24 3.24,0.0 [0],1677.0000 9018.0000 1629.0000 825.0000  1.0000,Tg A Int Y,50%,N F Acq,12 1.2922 Lin 1.00,0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 ,22 41 67 92 117 137 155 171 184 195 204 211 ,0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 ,0,0,0,0,0,0,173.3784,0.697,1.114,0.925,0.547,0.543,0.669,0.587,0.796,0.819,1.03,0.652,0.568,0.398,0.231,0.482,0.967,1.03,1.178,1.221,1.093,1.156,1.072,1.135,1.894,1.58,1.436,1.71,1.774,1.661,1.991,1.085,1.123,1.62,1.577,1.58,1.185,0.662,1.05,0.474,0.988,1.221,1.227,1.076,0.885,1.153,1.235,1.366,1.334,1.425,1.694,1.274,0.673,1.201,1.347,1.114,1.408,1.305,1.201,1.635,1.636,1.448,1.724,1.415,1.541,1.668,1.64,1.642,1.644,1.979,2.165,2.213,2.378,2.628,2.452,2.449,2.613,2.255,2.428,1.774,2.345,2.243,2.262,2.178,2.234,2.046,2.48,2.017,2.017,2.079,2.308,1.597,1.469,1.821,1.552,1.559,2.037,1.725,1.878,2.192,1.65,5.236,1.755,1.926,1.671,1.669,2.415,1.641,1.835,1.318,0.932,0.865,0.763,,,,,,,,,,,,,,,,,,
